M177,Otherwise it’s what s that. I’ve never had to schedule it but you can schedule a conference the conference calls. I can't think of what that is. 
M178,So you figure out all the time that everyone is going to have a phone conference and you invited and you click on it and you get a personal invitation and code to dial in and you dial that in at 2 o’clock and pick up the phone and there are 7 other people on the phone with you.  
M179,hearing people. Last time I had a hard time hearing with 7 people on the phone. Sometimes sounds like you’re talking down a tunnel and it’s hard to here. 
M180,I don't want interrupt and ask somebody to repeat for me. So um I might miss some stuff and yea.  
M181,it’s more convenient to do a teleconference.  
M182,Skype would be my last option then I’d rather do a phone conference and email. If it’s an initially interaction email being preferred method first.  
M183,Um sort of this out of site out of mind. You get going on something and sometimes your realize you haven't really communicated with swum in a while.  
M184,it would be pretty cool where you had the technology like linked in were you can be connected with these different people and you can see what here expertise are and what they know about but you could also know who they know.  
M185,During my dissertation I wanted to know about but I had no experience doing this particular part of research. I could type that in in a search box but I can also look more globally but I can look more convenient I just want to look with in cu maybe I want to include cu and cu Denver.  
M186,I can type in a search and it would give me like dropdown box. What do you want to know about this? Are you doing this inside live culture? Are you doing this Indies live animals. And you oil take that and from that search you would be able to connect to somebody that has that level of experience and is willing. 
M187,"I would say roughly in terms of involvement at the level of like who is going to be on the paper when it is published and that level, probably in the vicinity of 4 to 5 is the number of average authors on a paper that I publish.  "
M188,Sometimes there’s a larger number of physical bodies that contributed to the project in some way because there might be a technician who is involved but did not have quite as much involvement that they should be published. In some cases you might expand that number to more of like the 8 to 10 range.  
M189,Usually most of my work involves a combination of working with organisms collected from natural populations. I do a lot of work with like classic model systems.  
M190,I can only think of one main project where I generated a lot of the sequence data and was an author on a paper but someone else was the lead author on that and they drove a lot of the analysis of the project.  
M191,"How many, percentage wise, have involved at least one collaborator at another institution? SarahA pretty good fraction. More than 50%.  "
M192,I have got a whole slew of publications for example that were all built around sequencing mitochondrial genomes that came out of my dissertation work as a graduate student at university of Virginia and that's something that was not something people did in the lab I was trained in or nor did anyone at the university.  
M193,", I already had a little bit of a collaboration going with someone because she asked me to send them seeds and stuff like that and she was working on that technique.  "
M194,"Yup. And it’s gone above that I'm not sure if I have ever been an author on something, you know, sent them seeds. But I have definitely had people on papers who have provided materials to me, and that was their role in collaboration. "
M195,"In that case it wasn't a co-call, they actually came to the University of Virginia to give a seminar. I was meeting with them and discussing what I was working on and the project and the problems I was looking into and they made the offer and hey you know, if you would like to come out to the lab, we would host you.  "
M196,". I emailed them three times afterwards and they didn't respond for a while, I pestered them enough and then they followed through with the offer.  "
M197,So the reason this name sort of came while I was at a conference recently I was discussing it with a colleague there and he basically said you should talk to him and him and one of them some who I know from literature you know.  
M198,"Also their personalities, they are really nice people and open type things. That is also something you don't get from the literature either.  "
M199,"I think it definitely matters quite a bit, whether or not you initiate a collaboration but then also whether or not you take it, there are sometimes where you have a collaboration and say sure that will work, but not necessarily want to repeat or pursue indefinitely.  "
M200,". Then there are other ones where you say this is great, you have a skill, we have a skill they work well together and we can get a lot more productivity out of this.  "
M201,"I think their some where their isn't a natural connection or next step where the synergy still will exist and it’s like okay, we came together and got something done.  "
M202,"Very commonly, theirs a relationship that is already.  "
M203,"Certainly one of the biggest ones is engagement. Getting them to provide, put their role into the project on the time frame that you want distributed.  "
M204,Sometimes someone is like yeah I can do that for you and then you send them the necessary materials or whatever and months go by and it just hasn't happened and you know they have other stuff going on.  
M205,You can’t set the time table and the priorities if someone else is doing a key piece of the project.  
M206,"It depends on the specific project, but nothing more than gentle prodding with email, like what’s going on. getting people to work together.  "
M207,. And then there are like the bypass route and that come in more in publications and in writing phase because you have the same problem where you write something up and you send it to your collaborators to comment or provide feedback on.  
M208,So some collaborators are less responsive in terms of like getting comments back on a manuscript that you want to submit.  
M209,"Sometimes I got to the opt-out model where I send them A manuscript and instead of being like okay let me know what your comments are and feedback I will send the manuscript and say I am going to submit this on Friday unless I hear something other from you or have other input. Instead of them sign off on something and actively do them, I make them actively stop the process type of thing.  "
M210,"If it is like an essential step in the project, then you either have to figure out a way to do it or just wait. I don't think of a lot of examples where I have dropped somebody or went to someone else or done it myself, at least not the big things.  "
M211,Basically expand the scope of the science you can do. People have limited techniques.  
M212,"I have limited abilities, there are something I know how to do and a bunch of things I font. A lot of the collaborations have addressed scientific questions that I would have otherwise not have been able to do with my skill set. That's the big one. "
M213,Certainly easier in terms of coordination. The only drawback I could see is that you are drawing from a more limited pool of expertise.  
M214,You are not necessarily going to the best people in the world who know how to do it. You are going to the best local expert.  
M215,If something is confusing or weird or you need special instructions you can walk down the hall and talk to people.  
M216,So a good example of this is I feel like is genomic facilities. So more and more the actual DNA sequencing that gets done is centralized at major genomic facilities where samples get sent in and they do the preparation and things like that.  
M217,A pretty limited list I did this one thing where I had a very small part on it. But with Christina lab group in computer science. But even that they are bioinformaticsmatition. 
M218,"There have been some economic projects, there was a paper I published last year where there was a bigger genomic project.  "
M219,in that second one that I mentioned where there was a larger genome facility with two computer scientists. I never directly interacted with them.  
M220,In fact I didn't even know their name until I put their name on the paper at the end.  
M221,"It was more of that leader in the group, the PI in that group, that was the go between.  "
M222,"We speak the same language, which is an advantage. It tends to be where were communicate fairly easily. There were too many where I really felt where I was so ignorant to what they were working on that I couldn't understand. all biologists"
M223,The communication is easier. The disadvantage I guess would be the mirror statement of what I said what the advantage of collaboration was to begin with where it expands the scientific questions you can ask.  
M224,"Because I'm working in a more limited domain of biology, that also limits the scientific questions that I'm addressing where they require breaking new boundaries in statistic, computer science, or physics. We wouldn't have the ability to do that with the current collaborators.  "
M225,"Certainly writing, writing a paper that results from all of this research is a big one multi researcher task.  "
M226,"Oh yeah, the ever painful exchanges with word MS.  "
M227,Not too much emailing drafts of papers back and forth. You know you write this section and I will integrate it. Usually whoever is the driver is the integrator. 
M228,"So as people send them in, she puts them in. So if she sends something to me and I tear it up with track changes and she incorporates them into her copy.  "
M229,Mostly they are paralyzed interactions going back and forth with individuals.  
M230,"With this particular group of individuals, there are a couple of times where I am like okay we just need to get together. Out of all of these people I just listed there are two graduate rotation students and one post doc who just got together here in a room here on campus.  "
M231,"Usually when the topic is complicated enough I would say involves multiple people, and it involves multiple back and forth, right? It’s not just question, answer. It’s like question, and what is the answer to that. So we need to make some decisions. "
M232,You are matching the email thread in your head and it’s just going to be way too complicated.  
M233,"Usually it is by email, that's the main thing and just CCing multiple people and you know, conversations going back and forth and sometimes getting unwieldy.  "
M234,You get multiple emails coming back at the same time and didn’t read it because they were writing it at the same time.  
M235,"Too much information on similar topics coming in at once with people responding to one question, but forgetting to respond to the other part. email.  "
M236,"if that is me, I usually, if there are things I think are important I try to follow up and say okay this was missed or you guys are saying two different things.  "
M237,. If I am not the one in charge and I don’t think it’s that important I ignore it. If I do think it’s important I try to be the thorn in people’s side and say hey I think this is important. 
M238,For that we did weekly conference calls. Which were not set up by me. I just got the AT&T access code and called in at 9 in the morning where I called in. those were like 30 people on the conference call
M239,"It was fine, there were little bits that were sometimes important to me that I had to share but I would usually sit there with my phone on mute, doing something else waiting for my ears to perk up for something that was like what’s going on with this.  "
M240,"So it was probably a fair amount of wasted of time. The fraction of the call that was important to the average individual, the call was quite small.  "
M241,"Were there any benefits to doing a large discussion? -SarahYeah, there were, people would chime and know things and there were some redundancy that was avoided and stuff like that.  "
M242,"Not just on your one inset species, at the time I thought that sounded pretty cool and there was another researcher who was on it and they were there on the phone and perked up and was like we are interested in that too.  "
M243,"It’s kind of a hodgepodge. Just sharing the data is like you know, depends on the data set right.  "
M244,"Some, when I say a hodgepodge of stuff it depends on file size. So email, if it’s small enough it’s an excel spread sheet and I you know, just send it out CC a bunch of people.  "
M245,"When it gets a little bigger you know, but it’s small enough to fit in drop box that is definitely a common one that I use. If it gets a little bigger I have like free drop box with a five gig limit, so i quickly run out.  "
M246,I can't share everthing on dropbox you know. so thats a little bit bigger than that but not too unwilldy.  
M247,"CSU has Pangea at least the natural sciences, a quick way of dropping on to a website.  "
M248,"I just posted, its equivalent of posting it on a website, so yes, using that context there is a public html website and I can set up a folder for Justin and you can download things here.  "
M249,So that I use for some stuff and things get really big then it like just set up a monnar server and let them sshn. And people do the reverse.  
M250,"It works fine with my server because there is no, it’s not behind anything that restricts. You don’t have vpn. If you got the ip address for my server you can access it from anywhere in the world. So probably not the best for security"
M251,"We just did the reverse, where I needed to  exchange a lot of data and a lot of it was on a server, they set up an account for me on that server and for that I did needed to like ssnp or sscp I needed the port flag or something like that with a specific number.  "
M252,"If I were on campus I would not have had to do that, but because that was the pathway and if you were not on campus you did not have a vpn setup for that university.  "
M253,For me the thing I can don most quickly is zip off an email.  
M254,I send like 200 emails a day.  
M255,"I don’t use drop box a ton, I find that window if it fits in drop box is someone what narrow, but that seems like an easy tool for me I have got the plug in on my machine.  "
M256,I have a little folder and I stick it in that folder automatically and then I click the share link and it goes. So that is pretty easy.  
M257,Pangea is pretty easy but I just dont think of that very often. Sometimes I forget the name of the program.  
M258,"I'm remembering it now but I'm like Pangea, what’s that thing called and them I’m searching for it on my computer.  "
M259,And sharing the things over the server is a pain in the ass.  
M260,recently that example in Virginia they set up the account for me but the person their wasn’t a real sis-administrator and they were just a researchers and they like set up the count but they did not set up a default home directory so at that point I was writing stud to them There was not write privileges for me. So then I had to email those saying they had to set up write privileges   But people are used to different things. They try to connect to the server and it doesn’t work so they send back a question saying how do I do this or where am I going and that type of stuff. 
M261,There was not write privileges for me. So then I had to email those saying they had to set up write privileges.  
M262,But people are used to different things. They try to connect to the server and it doesn’t work so they send back a question saying how do I do this or where am I going and that type of stuff.  
M263,so you know sharing stuff over the serve depends on someone knowing what they are doing in a command lab environment right.  
M264,"And this is certainly like in the context of the lab and stuff like that. Theirs like under grades who know you know, don’t have any experience in that in which case it is much easier for me to you know to stick the file even if it’s too large email, stick the files on the website and send them a link to that to download here.  "
M265,because they have infinite experience with web browsers and stuff then to teach them how to sap or she so certainly theirs that level to where if it’s going to go up top retrieving things from the server they are just some people who just don’t have that skill set. So I go other routes. So that would be the one main example that I can think of. 
M266,. My notebook is usually a word file or something like that where I am just pasting what I did in and command lines.  
M267,"I tend to keep it that simple. but one of my grade students who started used one note or something like that, a Microsoft product, but that is how she kept her notebook and you know when we were going through analysis like that she kept her notebook in that format so she could send it to me so I could give her feedback on the analysis that she used.  "
M268,There are some that is a little more complicated where you are smuggling across international boundaries. Not literal smuggling.  
M269,The place where I feel like I waste a lot of time and is inefficient in collaboration is in the writing.  
M270,"track changes exists but, I don't know I almost always find that I end up manually incorporating the edits that people send me but their computer corrupts my note stuff that is inserted into it or I have been working on it too so therefore my version is not the same as theirs because of the time delay,.  "
M271,something that allows more efficient simultaneous contribution to the writing of papers because I really feel like I spend a lot of time manually going through comments and taking the ones I want and sticking them into my document.  
M272,. So something that better allows for simultaneous editing. and then there is also collaborating with the more computational people and they send me latex file and I have no idea how the hell to do that and I’m sure there is some type of track changes for that but I do not know what that is for me. 
M273,The sharing of large data sets is another one that is frequently a pain and that is probably more about money maybe than lack of tools.  
M274,"Sharing big data sets, there is club resources where you can buy and give access to everybody, for some reason I am resistant to that.  "
M275,I’m like alright I’m not going to pay for more drop box storage and I’m not going to buy alumina where you just store data on the cloud.  
M276,"it’s just that I haven’t done the calculations to think about it, I just have this natural reaction where I don’t want to pay for cloud storage space.  "
M277,I don’t want to pay apple for iCloud space.  
M278,Determining the tipping point is not an easy one. But I would certainly be willing to pay something where I felt there was an integrated long term solution.  
M279,Whereas I’m like okay this is where you storage solution is and I feel confident that it is doing to be back up that is one thing I worry about all the time. Storing in different placed and different building if there was a way where it was out there that would not let me worry about that crap I would certainly be one to pay for it.  
M280,"What is the average number of collaborators on the projects you have worked on? (including self)P3: It ranges from like 3, 4, to uh 50.  "
M281,"Then, there's when you get the grant typically we collect samples so there's people who are involved in coordinating sample collection and you know calling all of the places that you are getting samples, travelling there, and then getting the samples and everything.  "
M282,"We are doing alot of sequencing now, so we have a group that is doing the sequencing of the samples.  "
M283,": And I write papers, and I do grant, I help with the grant part of it. I haven't done any of the sample processing or lab work. I understand it because I have to coordinate it and I haven't done much sample collection. "
M284,"Sarah: Yeah, that USDA one. P3: Oh my gosh.  That's up at like 58"
M285,"The benefit is, if there is sample collection involved, for example processing, you just can't do a project like that with a small number of people.  "
M286,"I mean for one, for one sampling effort for one of those projects, we had to send 5 people to Florida because the way the industry works they didn't want one person going from barn A to B to C to D to E.  "
M287,"And we just needed so many different areas of expertise to get the project done, you need people with expertise in all different things, and if you bring people on board who you work well with and are nice people, it is really fun to work on a big project like that.  "
M288,Obviously you get subgroups from the larger group and it's it's kinda cool to work with the different subgroups and then come together as a large group and then break off.  
M289,". I mean the downside is just coordinating everything you know? It's a massive undertaking to make sure all of the different pieces are happening when they should and everyone is making progress. And then, one group might have a problem, and it's like how do we solve it, and how does that problem affect all of the other things that are happening?. "
M290,And so it's just really logistically a challenge. And it's hard keeping everyone up to date on everything all the time.  
M291,"We have a weekly meeting right? But, probably a dozen people are there on average.  "
M292,So there are people on the project who haven't really heard about what's going on in the project since our initial meeting which was like 8 months ago.  
M293,"And then we had, the only comprehensive meeting we've had so far was back in February, where we had everyone on the grant was on the call. So there's people in the room and we also called people in.  "
M294,"Well, it's just more manageable. Like, you know, with four people I just send an email, you know what I mean? It's way easier to keep everyone in the loop because there's only four people.  "
M295,"The nice thing I guess, this has never happened to me, I can see in a large group there's more chances for, well, if maybe certain people aren't as great to work with, there's always other people, you know what I mean? large groups.  "
M296,"In the group where as if in a small group like if you get stuck with someone who's not so great, then you don't really have alternatives. But I could see if that could be a problem.  "
M297,What percentage of your projects have involved at least one collaborator at another institution? (8:45)P3: 100%.  
M298,Some of the projects we were brought on as collaborators by those institutions. So they asked us to collaborate with them.  
M299,"Typically, then we call people we know and ask if they know anybody. It would be second hand.  "
M300,They'll call us and say can you help us? And we want to help people and want to collaborate as long as their nice and they're not going to screw us over.  
M301,"We do that not because we need to but, because it's always nice to have collaboration.  "
M302,"I just think you know that some of the collaborators I've never even met them in person so that's a little bit difficult cause you know, I just don't even know what they look like, I don't know, it's a little bit harder.  "
M303,"But in general I don't find that it's too bad, the hard part is when you need to talk to alot of people at once.  "
M304,"That's the hard part. For instance, right now, I'm working on a graphic for a paper and I don't do graphics really, so I call this guy who does really great powerpoints, his graphics are really pretty, he's like sure I can totally make that happen.  "
M305,"So working with him, I just call him on the phone I don't need to schedule a meeting. We just talk on the phone.  "
M306,"But, if it involves like more than a few people than you know it's just hard to manage a phone call, who's going to talk next, people tend to talk at the same time.  "
M307,"You just don't get that sort of connection. So I just gave two webinars last week and both of them had like 40 people on the call maybe and so I gave the webinar, but they were all muted so you don't get feedback.  "
M308,"I'm just talking into the phone and I have no idea if people are following this, do they have questions, you know. And at the end there are questions but it is hard to have 40 people ask questions on the phone.  "
M309,"I use Skype when it's again, one or two people.  "
M310,"And that seems to work pretty well. And then like I've used for my PhD defense we used BlueJeans which is a video teleconferencing whatever system. And it works okay, except like everytime we have to use it we have to call the IT department, have them set up a line, test out the system, there's always kinks even though the five same people used it for my PhD. "
M311,"Well, I think you get access to different expertise. That's why we have them on board right.  "
M312,"? If we just restricted to ourselves what's here, we wouldn't be able to do alot of these projects. So that's one thing. I do think that you get a little bit different perspective on the project by working with a different group. "
M313,I think that as a student and someone who is going to be looking for a job. It's good because you have more connections right?.  
M314,all the projects we are working on have a bioinformatics component and we are working with computer scientists and everything. So I would say all of them.  
M315,"Yeah, those were more working with vetinary, within the vetinary field with epidemiologists, microbiologists, statisicans. Well, epidemiologist's do a lot of statistics. Industry, like ag industry. "
M316,"Different fields have different ways of doing things. So even like questions of authorship, that's handled differently in different fields. Who's listed as a co-author?. "
M317,". I don't really think a lot of it is so much differences between the science fields, it's more differences between how different groups work you know? I don't really see a lot of downside there.  "
M318,"I mean, I think it's worked really well because we have people in our group who can describe like if the computer science people are doing something really hardcore computer science, they can still translate that at a high level for us to, so that we understand what we need to understand even though if we don't get all of the details.  "
M319,"From our side, we can describe to the computer scientist okay this is what we're doing and how does that fit in to what we need form you and what you're doing. We've been pretty good at sort of translating that back and forth, but I can see if you're, that might not always happen as well.  "
M320,So it maybe becomes hard to connect the work that one group is doing to the work that another group is doing and making sure that you're going towards the common goal. It's so far working really well for us.  
M321,"Well, to me the con is that it is not just as interesting because everyone comes from the same background and like everyone sort of works on the same stuff to an extent.  "
M322,I guess there is more competition in a way because you are working in the same field and you are doing the same stuff.  
M323,"There is more potential for territorial actions versus when you are working with people totally outside, they have their own funding sources and stuff they do and you have your own and you come together to work on common things.  "
M324,"Writing grants, organizing sample collection, organizing project execution, organizing communication within the group, organizing the sample processing. That could be done by one person I guess. Although we typically involve multiple people in that. "
M325,"Doing the analysis. Often if it is an analysis that's simple I'll do it myself, but if it is an analysis that has any problems or we haven't done it before, or I'm coming across with issues with it, I'll involve multiple people. Writing the paper starts out as a single person but then once you get to a certain point you send it out for co-author comments and reviews, so that becomes a group project. "
M326,"Even things like going to conferences, we typically do that with other people in the group. I've gone to maybe one conference by myself and every other conference is with other people.  "
M327,Our data is typically on a server and everyone has access to it.  
M328,"If there, if I do an analysis in excel and someone elese needs to see it. I'll email them the analysis or if I write a script or some code or something and then someone needs it, I'll just email it to them.  "
M329,The server's more big stuff that we can't email. And things that people use repetively and it's common.  
M330,". Then, stuff by email would be smaller data sets that maybe not as many people are using. Also, outputs of analyses that I did, that I'm sharing. "
M331,"Well, alot of people don't know how to get onto the server.  "
M332,"Or they don't have a user id or whatever and honestly it's just habit. I've always used email, but I haven't used the server until the couple years.  "
M333,"Well, sometimes with the server, so the structure of the different directories and all that changes sometimes. So then the data gets moved. That can be a problem. "
M334,". If data gets moved you tell someone okay the data is located at this path and then they goto look there and it's not there. So then you say I don't know where it is and you have to find it. And then emails not too hard except emails fine, you just can't send large files, so yeah"
M335,"We put data on there anyone can access it, but typically we have so few users, people who know how to use the server that it just ends up being a few people who access it.  "
M336,And the other problem with the server is that we can't get access for people who aren't at CSU or who aren't affiliated with CSU.  
M337,"We do have someone who does want to get access to the server who's not faculty, she's a post-doc and she's in Canda and she has no, I don't know if were going to be able to. So we've been mailing hard drives to each other.  "
M338,When you're working on writing grants coming up with grants ect.  What tools do you use to accomplish this task? (27:48)P3: Word. And Excel for the budget
M339,Why specifically Microsoft Word and Microsoft Excel? (28:18)P3: Cause I have them on my computer and everyone I work with uses them.  
M340,"Actually, I just wrote a grant, actually I didn't write a grant, I, Christina Boucher wrote a grant and she uses LaTeX. I actually installed LaTeX on my computer and I used it.  "
M341,LaTeX Works?.  
M342,"I didn't compile anything. So, she had the different parts and I just downloaded the. tex files and changed them, and then put them on back to dropbox. "
M343,So she shared dropbox with me. And so I just let her know when I was done editing all the different sections and she compiled it.  
M344,"Email, or text, or phone. One of the three. We were on the phone, but I actually texted her when I was done. "
M345,"She compiled it, and then she also had the bibliography. That opened up automatically in bibtex maybe. Then I went in and added a few and then I did the slash curly bracket cite whatever. I didn't know if it worked, but she didn't say anything"
M346,"It was fine. I didn't, I don't have the knowledge yet. I just haven't, I'm not familiar with how to make it bold or italiczed. If I were actually putting a grant together and I needed to do all that formatting I think it would be really hard, but I was just editing words and adding a couple of citations Latex"
M347,"Well, I like using the dropbox. That's nice. And I do use DropBox with some of the other grad students. Sharing just word files and excel files"
M348,Why do you use DropBox with just grad students? (31:25)P3: Because they use it. And the faculty don't.  
M349,"And one of them setup a DropBox project folder for it. And I don't usually do that because it's just laziness. It's just upfront time setting it up, setting out the invitations, blah blah blah. I just email it"
M350,"Actually, I shared it with like ten people, but only two people have accepted is Ztero for references.  "
M351,They don't have it installed. I'm sure. And there's a bit of a learning curve with it. So I don't even think they've installed it yet
M352,"If it's gonna be, if I feel like it's gonna be a long conversation about lots of back and forth. I'll just call. Versus like, this is what you need to do. Then, I'll do an email cause it's just easier"
M353,"It's just more time consuming. And then it can drag out over days, whereas if I just call them I can get the conversation done within, with one conversation versus back and forth and then they don't get to the email or I don't get to the email and then it's just a longer process.  "
M354,"So if I need to reach a group of people, then I'll send out an email. Versus if I know if it's one person I need to talk to, I'll just call them.  "
M355,": I don't know how to do a conference call. I know that through the university you can call and setup a time to use the conferencing system, but then I have to be on a csu phone in a certain location and half the time I do these calls I'm driving my car or you know.  "
M356,"Well, for alot of analysis we use the server or excel. But typically if were talking about it we'll do it in person.  "
M357,. To do the analysis. But if were talking about analysis it's typically in person or over the phone. 
M358,"Yeah, I've used.  Skype. I just don't"
M359,Usually with email or like that one project because we have a dropbox folder for it. Then I'll use the dropbox. I'm pretty bad though. I always forget to update the dropbox
M360,"Yeah, to edit it or review it. Yeah. And then they do that with the track changes and  then. "
M361,So they'll use track changes to you know or comments. And then I get all of those and just try to integrate them.  
M362,"Yeah, it's a pain in the ass. So.  I usually"
M363,"Sometimes what I'll do is like if I have multiple comments from like for four people where they write the comments in Word I'll compile them into one document, I'll cut and paste each of the comments and I'll put them in so they seem all together.  "
M364,"And then some of the comments, especially as a PhD student I didn't feel comfortable addressing them. I wanted to make sure I was addressing them correctly. I'd have to schedule a meeting with my advisor. It can defintely take a few weeks to go through that process"
M365,"So we'll meet, we'll talk separately, as a subgroup and then have a big meeting. Often afterwards grad students will stay or stcik around and then talk amongst ourselves, and then talk about problems, talk about where we are, and then put together a plan for what we're going to work on next.  "
M366,So that's sort of done in person and then I feel like if we haven't had one of those in person meetings for awhile and people have problems then they'll email the group.  
M367,"And then for phone calls if I have a problem and I'm like okay I need to ask Christina about it, I'll just call her. But, often, often that's not the most efficient way because I'll talk to someone on the phone, but that information does not get dissemited to other people in the group so I have to remember to relay what we talked about to other people and thayt happens alot.  "
M368,"Oh, yeah we had  a conversation. Sorry we didn't tell you about that. You just can't keep track of all of it. "
M369,"And so the people who are in charge, they don't have time to take minutes to keep track of who's working on what, to send out emails to the group and getting everyone up to date.  "
M370,We wanted to have a website for our group be an internal facing thing too. Where we can put updates up there so everyone knows what's going on. But that hasn't happened because everybody's busy. 
M371,"We just hired an admin. So she's like hopefully, hopefully she's going to do alot of that. Just sort of organizing the group and yeah, we'll see how it goes. I don't envy her job"
M372,": Something that just kep track of all of the different things that are happening. Like, that kept track of okay Noelle and Christina had a meeting at this time and they talked about this, and this is what resulted from that, and that everyone could see that.  "
M373,"Something that just centralized all of that so that it's almost like a log file of what has happened, what tasks grew out of that, who's working on them. That would be.  "
M374,In a sentence or two I would say the overall goal is to see how genes get turned on and off in development and in response to stimuli.  
M375,What is the average number of collaborators on the projects you have worked on? (including self)That’s a good question I would say 8 but let me just pull out the publication list and see if that is accurate yeah I would say 8 is accurate.  
M376,I think your largest was about 11 coauthors?  That sounds about right.  
M377,I mean one obvious disadvantage is you have less intellectual input from fewer sources small groups.  
M378,one of the advantages of having a big  group working on a project  is you have a lot of input from people who might be approaching the problem from a slightly different mind set so you might have some novel insight to the project.  
M379,you have people to bounce ideas off of so that that can be sort of an limitation and you also have less people that can double check your work pick up mistakes you made.  
M380,The biggest disadvantage is that with fewer authors you have fewer people doing the work so projects take longer typically at least doing the experiments takes longer.  
M381,the actual data analysis and management together can be a lot faster with fewer authors because you are not dependent on multiple people getting their data together.  
M382,having multiple people who have to write the manuscript so the more people you have involved in generating figures and writing text the longer things take.  
M383,So and of course that’s not always true sometimes if you have a really efficient group of people you have 10 authors on a paper and everybody’s contributing a fair amount and they are doing so in a really efficient manner and it actually makes things go faster.  
M384,Well one of the biggest difficulties is having collaborators who are really busy and they have multiple projects going on and your collaborative project may not be their highest priority or even if it is their highest priority they still have to split their effort amongst multiple projects.  
M385,most situations there is a lead author or two or three lead authors and these are the people who are directly responsible for directing the project or at least responsible for directing the experiments for the project and making sure that things move forward at a reasonable pac.  
M386,you have the corresponding author who is the last person listed on the project or the last two people on the project and these are the people whose lab is typically being done in when we are talking about microbiology research these are the people who are ultimately directing the project.  
M387,more difficult sorts of people to collaborate with people you are reliant on for computational stuff this doesn’t tend to be a big problem for us because we do most of our computations ourselves but for other labs especially I have been in this situation myself you are depending on a computational biologist to do some data analysis for you that can be a huge limiting step.  
M388,I mean every situation was sort of unique in some cases the collaborators had expertise in computational methods that we lacked in other cases they had data related our project and we decided to pool their data in with ours because their data couldn’t really stand alone as a project.  
M389,this most recent paper it was simply because the project started when we were at the same institution and we all moved to different institutions.  
M390,"Primarily because they were people we knew well, friends, I would say that’s one of the most common ways.  "
M391,if there is specific expertise you are interested in there is convenience as a factor of course there is how well you know those people and of course there is their expertise specifically6 as it relates to your projects or questions in most of these cases it was a combination of those three things.  
M392,The other thing I failed to mention in the question why you collaborate with specific people in some cases when I have collaborated with other groups I wasn’t really central to their project in some instances there were contributing reagants and stuff that hadn’t necessarily been published yet.  
M393,it’s really just the same things convenience people we were friends with maybe their contribution wasn’t essential to the paper but would prove the paper maybe at the same time it was mutually beneficial for both groups and because we were friends with that group.  
M394,Obviously the advantage is you can talk to people in person and that’s always advantageous especially when you can have lab meetings together.  
M395,you can sit and present your data in a group that’s collaborating on a project I feel like that’s the most effective way of collaborating but of course that becomes difficult when you start working with people outside your institution.  
M396,not having the advantages of having people from different institutions that will have different resources and stuff that they can bring to the table.  
M397,So speaking in person I think is typically more effective because it tends to be more casual so it’s not as forced or scheduled.  
M398,so when you are speaking in person you might I have a tendency to think more casually and take my time I am more likely to come up with ideas or have insight.  
M399,if you are talking to somebody over the phone or over skype it’s just that environment where its more fixed like you have a fixed amount of time you are going to be in this meeting for an hour you have a more specific role to play.  
M400,it doesn’t give you as much freedom to think or come up with ideas I don’t think that is always true today with really nice interactive chat skype chat type situations.  
M401,you can sort of recreate that physical interaction you can have with people at the same institution if I have to choose between skyping or the phone I will choose the phone rather than skype I just prefer to talk to people over the phone.  
M402,compared to skype you are going to be more self-conscious when you can see their face on a computer screen and image quality is never that great and there tend to be little disruptions and stuff due to the technology not being perfect.  
M403,on the phone it’s just more casual you can do whatever you want and nobody can see what you are doing you can be spilling your coffee it just doesn’t matter I feel it can be just more casual typically.  
M404,Right so I can’t really think of any collaborations with anyone who is in a nonbiology field.  
M405,so the collaborations are usually we do molecular biology so occasionally we will have a collaboration with somebody whose focus is more cell biology or computational biology and I definitely work with computer scientists who are not biologists so that is  probably the closest thing but even those computer scientists who are not biologists by training people I have collaborated with still have a little bit of biological understanding not much but.  
M406,Yeah exactly  we do a lot of computational work ourselves so even though it’s not the same field there’s a lot of overlap between what we do and those bioinformatician type of people we collaborate with.  
M407,There’s always sort of a language barrier whenever you are talking about biology or something else be it computer science or physics or wherever else even though all those disciplines can be interconnected.  
M408,there still can be a language barrier when you are communicating in terms of biology or comp science or whatever whenever people are trained in different disciplines.  
M409,collaborating with biometricians they understand basic biology but they are not going to understand little nuances say you are working with nucleic acids they don’t understand the difference between DNA and RNA.  
M410,there are little things like this they might not think of so you go to do your data analysis and they are not taking some of the finer details into consideration when they do that analysis simply because they don’t think in terms of biology as much as say writing code or whatever.  
